Market:;XETR
Date Last Update:;15.05.2026
Product Status;Instrument Status;Instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;MIC Code;CCP eligible Code;Trading Model Type;Product Assignment Group;Product Assignment Group Description;Designated Sponsor Member ID;Designated Sponsor;Price Range Value;Price Range Percentage;Minimum Quote Size;Instrument Type;Tick Size 1;Upper Price Limit Max;Tick Size 2;Upper Price Limit 2;Tick Size 3;Upper Price Limit 3;Tick Size 4;Upper Price Limit 4;Tick Size 5;Upper Price Limit 5;Tick Size 6;Upper Price Limit 6;Tick Size 7;Upper Price Limit 7;Tick Size 8;Upper Price Limit 8;Tick Size 9;Upper Price Limit 9;Tick Size 10;Upper Price Limit 10;Tick Size 11;Upper Price Limit 11;Tick Size 12;Upper Price Limit 12;Tick Size 13;Upper Price Limit 13;Tick Size 14;Upper Price Limit 14;Tick Size 15;Upper Price Limit 15;Tick Size 16;Upper Price Limit 16;Tick Size 17;Upper Price Limit 17;Tick Size 18;Upper Price Limit 18;Tick Size 19;Upper Price Limit 19;Tick Size 20;Upper Price Limit 20;Number of Decimal Digits;Unit of Quotation;Market Segment;Market Segment Supplement;Clearing Location;Primary Market MIC Code;Reporting Market;Settlement Period;Settlement Currency;Closed Book Indicator;Market Imbalance Indicator;CUM/EX Indicator;Minimum Iceberg Total Volume;Minimum Iceberg Display Volume;EMDI Incremental A - Unnetted;EMDI Incremental A - Unnetted Port;EMDI Incremental B - Unnetted;EMDI Incremental B - Unnetted Port;EMDI Snapshot A - Unnetted;EMDI Snapshot A - Unnetted Port;EMDI Snapshot B - Unnetted;EMDI Snapshot B - Unnetted Port;EMDI Market Depth - Unnetted;EMDI Snapshot Recovery Time Interval - Unnetted;MDI Address A - Netted;MDI Port A - Netted;MDI Address B - Netted;MDI Port B - Netted;MDI Market Depth - Netted;MDI Market Depth Time Interval - Netted;MDI Recovery Time Interval - Netted;EOBI Incremental A;EOBI Incremental Port A;EOBI Incremental B;EOBI Incremental Port B;EOBI Snapshot A;EOBI Snapshot Port A;EOBI Snapshot B;EOBI Snapshot Port B;Market Maker Member ID;Market Maker;Regulatory Liquid Instrument;Pre-trade LIS Value;Partition ID;Multi CCP-eligible;Tick Size Band;Security Sub Type;Issue Date;Underlying;Maturity Date;Flat Indicator;Coupon Rate;Previous Coupon Payment Date;Next Coupon Payment Date;Pool Factor;Indexation Coefficient;Accrued Interest Calculation Method;Country Of Issue;Minimum Tradable Unit;In-Subscription;Strike Price;Minimum Order Quantity;Off-Book Reporting Market;Instrument Auction Type;Specialist Member ID;Specialist;Liquidity Provider User Group;Specialist User Group;Quoting Period Start;Quoting Period End;Currency;Warrant Type;First Trading Date;Last Trading Date;Deposit Type;Single Sided Quote Support;Liquidity Class;Cover Indicator;VolatilityCorridorOpeningAuction;VolatilityCorridorIntradayAuction;VolatilityCorridorClosingAuction;VolatilityCorridorContinuous;DisableOnBookTrading;Maximum Order Quantity;Maximum Order Value;Security Classification Value;MidpointTrading;Midpoint Execution VenueID;FixedAbsVolaInterruptionLimit;FloatAbsVolaInterruptionLimit;FixedPctVolaInterruptionLimit;FloatPctVolaInterruptionLimit;Cross Match Instruction Default;VolatilityCorridorRetailAuction
Active;Active;WITR COM.SEC.Z08/UN.IDX;JE00B2NFT427;561814;8335869;000A0V6ZP;4RTR;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;NEDAM#;FLOW TRADERS B.V.#;;5;7200;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;OPXAM;OPTIVER V.O.F.;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-09-05;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;5;11;17;23;N;30533235;209000000;1;0;;;;;;2;57
Active;Active;WITR COM.SEC.Z08/UN.IDX;JE00B2NFTD12;561811;8335866;000A0V5V4;4RT2;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;OPXAM#VFIDB#NEDAM#;OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#;;5;23800;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;WEBAM;WEBB TRADERS BV;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-09-05;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;28;27;25;26;N;100849256;209000000;1;0;;;;;;2;59
Active;Active;WITR COM.SEC.Z08/UN.IDX;JE00B2NFTF36;561815;8335870;000A0V6ZW;4RT3;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;OPXAM#VFIDB#NEDAM#;OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#;;5;4600;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;;;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-09-05;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;6;12;18;24;N;19552811;209000000;1;0;;;;;;2;58
Active;Active;WITR COM.SEC.Z08/UN.IDX;JE00B2NFTG43;561816;8335871;000A0V6ZX;4RT4;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;OPXAM#VFIDB#NEDAM#;OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#;;10;52700;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;;;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-09-05;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;6;12;18;24;N;224200815;209000000;1;0;;;;;;2;58
Active;Active;WITR COM.SEC.Z08/UN.IDX;JE00B2NFTW01;561810;8335865;000A0V5V2;4RUH;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;OPXAM#VFIDB#NEDAM#;OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#;;5;28100;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;;;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-09-05;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;6;12;18;24;N;120572285;209000000;1;0;;;;;;2;58
Active;Active;WITR COM.SEC.Z08/UN.IDX;JE00B2NFV803;561812;8335867;000A0V607;4RUP;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;OPXAM#VFIDB#NEDAM#;OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#;;5;4300;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;WEBAM;WEBB TRADERS BV;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-09-05;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;6;12;18;24;N;16351118;209000000;1;0;;;;;;2;58
Active;Active;WITR FOR.EXC.Z09/UN.CURR.;JE00B3KNMS14;555597;8224455;000A1BEGS;SJPL;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;1.5;2100;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;BGEM;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;;;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;1;7;13;19;N;784564;49000000;1;0;;;;;;2;53
Active;Active;WITR FOR.EXC.Z09/UN.CURR.;JE00B3L54023;555598;8224456;000A1BEGJ;SCHE;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;1.5;3200;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;BGEM;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;BALFR#WEBAM;BAADER BANK AG#WEBB TRADERS BV;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;1;7;13;19;N;1729859;49000000;1;0;;;;;;2;53
Active;Active;WITR FOR.EXC.Z09/UN.CURR.;JE00B3MQG751;555595;8224453;000A1BEGZ;XBJD;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;1.5;2000;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;BGEM;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;;;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;1;7;13;19;N;1184375;49000000;1;0;;;;;;2;53
Active;Active;WITR FOR.EXC.Z09/UN.CURR.;JE00B3MR2Q90;555593;8224451;000A1BEGH;XBJA;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;1.5;1600;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;BGEM;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;;;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;1;7;13;19;N;790832;49000000;1;0;;;;;;2;53
Active;Active;WITR FOR.EXC.Z09/UN.CURR.;JE00B3MRDD32;555594;8224452;000A1BEGV;LNOE;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;1.5;2100;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;BGEM;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;WEBAM;WEBB TRADERS BV;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;1;7;13;19;N;1230970;49000000;1;0;;;;;;2;53
Active;Active;WITR FOR.EXC.Z09/UN.CURR.;JE00B3MWC642;555596;8224454;000A1BEGR;SJPS;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;1.5;2400;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;BGEM;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;WEBAM;WEBB TRADERS BV;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;1;7;13;19;N;1860429;49000000;1;0;;;;;;2;53
Active;Active;WITR FOR.EXC.Z09/UN.CURR.;JE00B3RNTN80;555602;8224460;000A1EKY1;XBJP;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;1.5;1900;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;BGEM;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;;;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;1;7;13;19;N;876251;49000000;1;0;;;;;;2;53
Active;Active;WITR FOR.EXC.Z09/UN.CURR.;JE00B3SBYQ91;555599;8224457;000A1EKY2;XBJQ;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;1.5;2500;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;XMIL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;BALFR#WEBAM;BAADER BANK AG#WEBB TRADERS BV;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;1;7;13;19;N;1554075;49000000;1;0;;;;;;2;53
Active;Active;WITR FOR.EXC.Z09/UN.CURR.;JE00B3XGSP64;555603;8224461;000A1EKYV;XBJJ;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;1.5;1800;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;BGEM;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;;;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;1;7;13;19;N;914861;49000000;1;0;;;;;;2;53
Active;Active;WITR.H.COM.SEC.Z12/UN.IDX;JE00B4PDKD43;555590;8224448;000A1NZLB;00XL;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;OPXAM#NEDAM#;OPTIVER V.O.F.#FLOW TRADERS B.V.#;;5;10000;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;BGEM;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;WEBAM#MSTDU;WEBB TRADERS BV#FINOVESTA GMBH;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;21506482;209000000;1;0;;;;;;2;56
Active;Active;WITR FOR.EXC.Z09/UN.CURR.;JE00B66M4S72;555601;8224459;000A1BEF2;XBJF;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;5;3100;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;;;N;250000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;1;7;13;19;N;1493720;49000000;1;0;;;;;;2;53
Active;Active;WITR FOR.EXC.Z09/UN.CURR.;JE00B6822V48;555600;8224458;000A1BEF1;XBJE;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;5;2200;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;;;N;250000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;1;7;13;19;N;1035371;49000000;1;0;;;;;;2;53
Active;Active;WITR COM.SEC.Z12/UN. IND.;JE00B6SV8B36;561817;8335872;000A1RX1N;OOEC;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;OPXAM#NEDAM#;OPTIVER V.O.F.#FLOW TRADERS B.V.#;;1.5;5500;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;;;N;250000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-09-05;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;11513882;209000000;1;0;;;;;;2;55
Active;Active;WITR H.COM.SEC.Z12/UN.IDX;JE00B78NNK09;555591;8224449;000A1NZLH;00XS;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;VFIDB#NEDAM#;VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#;;7.5;10000;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;BGEM;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;WEBAM#MSTDU;WEBB TRADERS BV#FINOVESTA GMBH;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;102110611;209000000;1;0;;;;;;2;56
